[0.75, 0.8281764388084412, 0.748863697052002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.7052994966506958, 0.20000000298023224, 0.7120348811149597, 0.0, 1.0] [0.3863465189933777, 0.8129299879074097]
[0.75, 0.8281764388084412, 0.748863697052002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.6485287547111511, 0.3882000148296356, 0.4739764332771301, 0.0, 1.0] [0.9600801467895508, 0.17751353979110718]
[0.75, 0.8281764388084412, 0.748863697052002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.8016536235809326, 0.25, 0.7535524964332581, 0.0, 1.0] [0.20755545794963837, 0.8482146263122559]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0] [0.46600860357284546, 0.792580783367157]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0] [0.46600860357284546, 0.792580783367157]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0] [0.46600860357284546, 0.792580783367157]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5330383777618408, 0.23000000417232513, 0.5342597961425781, 0.0, 1.0] [0.9511370062828064, 0.2472255676984787]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5297451615333557, 0.2199999988079071, 0.5342597961425781, 0.0, 1.0] [0.9928357601165771, -0.2842468321323395]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5297451615333557, 0.2199999988079071, 0.5342597961425781, 0.0, 1.0] [0.9928357601165771, -0.2842468321323395]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0] [0.46600860357284546, 0.792580783367157]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5330383777618408, 0.23000000417232513, 0.5342597961425781, 0.0, 1.0] [0.9511370062828064, 0.2472255676984787]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5297451615333557, 0.2199999988079071, 0.5342597961425781, 0.0, 1.0] [0.9928357601165771, -0.2842468321323395]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5297451615333557, 0.2199999988079071, 0.5342597961425781, 0.0, 1.0] [0.9928357601165771, -0.2842468321323395]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0] [0.46600860357284546, 0.792580783367157]
[0.75, 0.8281764388084412, 0.4540981352329254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.3979128897190094, 0.1599999964237213, 0.34296226501464844, 0.0, 1.0] [0.9249462485313416, 0.17858538031578064]
[0.75, 0.8281764388084412, 0.4540981352329254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.3605780005455017, 0.14499999582767487, 0.30207690596580505, 0.0, 1.0] [0.9565421342849731, 0.026038065552711487]
[0.75, 0.8281764388084412, 0.4540981352329254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.3605780005455017, 0.14499999582767487, 0.30207690596580505, 0.0, 1.0] [0.9565421342849731, 0.026038065552711487]
[0.75, 0.8281764388084412, 0.4540981352329254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.3979128897190094, 0.1599999964237213, 0.34296226501464844, 0.0, 1.0] [0.9249462485313416, 0.17858538031578064]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] [-0.2855342924594879, 0.9066658616065979]
[0.75, 0.8281764388084412, 0.4540981352329254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.4402469992637634, 0.17000000178813934, 0.39447176456451416, 0.0, 1.0] [0.5999764204025269, 0.6118065118789673]
[0.75, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.552722692489624, 0.23999999463558197, 0.5567606091499329, 0.0, 1.0] [-0.28842779994010925, 0.9368454217910767]
[0.75, 0.8281764388084412, 0.7671082615852356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.8103744387626648, 0.36000001430511475, 0.7149331569671631, 0.0, 1.0] [0.2089298665523529, 0.8479807376861572]
[0.78125, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0] [0.25665634870529175, 0.8388769030570984]
[0.78125, 0.8281764388084412, 0.5329104661941528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0] [0.25665634870529175, 0.8388769030570984]
